Date,Province,Role,Temperature_C,Rainfall_mm,Humidity_Percent,Soil_Moisture
7/11/2025,Ratchaburi_Veg,Veg_Source,27.52,0.2,82.08,0.32
8/11/2025,Ratchaburi_Veg,Veg_Source,26.07,9.7,90.5,0.32
9/11/2025,Ratchaburi_Veg,Veg_Source,27.41,3.4,86.46,0.34
10/11/2025,Ratchaburi_Veg,Veg_Source,26.9,1,89.08,0.33
11/11/2025,Ratchaburi_Veg,Veg_Source,27.68,3.3,84,0.32
12/11/2025,Ratchaburi_Veg,Veg_Source,27.55,7.5,87.58,0.32
13/11/2025,Ratchaburi_Veg,Veg_Source,26.57,2.4,90.08,0.33
14/11/2025,Ratchaburi_Veg,Veg_Source,26.3,10.7,85.88,0.37
15/11/2025,Ratchaburi_Veg,Veg_Source,25.46,0,69.5,0.33
16/11/2025,Ratchaburi_Veg,Veg_Source,26.35,0.2,68.88,0.3
17/11/2025,Ratchaburi_Veg,Veg_Source,25.4,3,81.96,0.31
18/11/2025,Ratchaburi_Veg,Veg_Source,25.14,15.7,87.75,0.38
19/11/2025,Ratchaburi_Veg,Veg_Source,25.35,0.4,71.62,0.37
20/11/2025,Ratchaburi_Veg,Veg_Source,24.1,0,60.46,0.33
21/11/2025,Ratchaburi_Veg,Veg_Source,23.75,0,64.5,0.31
22/11/2025,Ratchaburi_Veg,Veg_Source,24.18,0,65.5,0.29
23/11/2025,Ratchaburi_Veg,Veg_Source,24.83,0,68.42,0.27
24/11/2025,Ratchaburi_Veg,Veg_Source,25.55,0,71.12,0.26
25/11/2025,Ratchaburi_Veg,Veg_Source,25.3,0,66.33,0.25
26/11/2025,Ratchaburi_Veg,Veg_Source,23.97,0,63.67,0.23
27/11/2025,Ratchaburi_Veg,Veg_Source,23.18,0,60,0.22
28/11/2025,Ratchaburi_Veg,Veg_Source,21.06,0,53.83,0.2
29/11/2025,Ratchaburi_Veg,Veg_Source,20.94,0,65.42,0.2
30/11/2025,Ratchaburi_Veg,Veg_Source,22.28,0,67.92,0.19
1/12/2025,Ratchaburi_Veg,Veg_Source,23.49,0,71.5,0.18
2/12/2025,Ratchaburi_Veg,Veg_Source,24.82,0,73.21,0.17
3/12/2025,Ratchaburi_Veg,Veg_Source,26.32,0,73.38,0.16
4/12/2025,Ratchaburi_Veg,Veg_Source,26.69,1.2,71.46,0.16
5/12/2025,Ratchaburi_Veg,Veg_Source,25.64,11,82.67,0.18
6/12/2025,Ratchaburi_Veg,Veg_Source,26.45,0.4,78.08,0.17
7/12/2025,Ratchaburi_Veg,Veg_Source,26.47,0,72.12,0.16
8/12/2025,Ratchaburi_Veg,Veg_Source,25.53,0,67.83,0.15
9/12/2025,Ratchaburi_Veg,Veg_Source,25.1,0,62.29,0.15
10/12/2025,Ratchaburi_Veg,Veg_Source,25.1,0,64.88,0.14
11/12/2025,Ratchaburi_Veg,Veg_Source,24.34,0.2,71.46,0.14
12/12/2025,Ratchaburi_Veg,Veg_Source,24.82,0.1,79.42,0.15
13/12/2025,Ratchaburi_Veg,Veg_Source,25.83,8,80.29,0.18
14/12/2025,Ratchaburi_Veg,Veg_Source,26.77,0.3,73.29,0.21
15/12/2025,Ratchaburi_Veg,Veg_Source,26.29,0,69.96,0.19
16/12/2025,Ratchaburi_Veg,Veg_Source,26.91,0,66.33,0.18
17/12/2025,Ratchaburi_Veg,Veg_Source,26.84,0,66.92,0.16
18/12/2025,Ratchaburi_Veg,Veg_Source,26.4,0.1,70.46,0.16
19/12/2025,Ratchaburi_Veg,Veg_Source,25.85,0,68.25,0.15
20/12/2025,Ratchaburi_Veg,Veg_Source,25.78,0,65.58,0.14
21/12/2025,Ratchaburi_Veg,Veg_Source,25.04,0,63,0.15
22/12/2025,Ratchaburi_Veg,Veg_Source,25.78,0,65.38,0.14
23/12/2025,Ratchaburi_Veg,Veg_Source,26.55,0.4,72.92,0.14
24/12/2025,Ratchaburi_Veg,Veg_Source,26.88,0.2,71.83,0.14
25/12/2025,Ratchaburi_Veg,Veg_Source,27.08,0,66.21,0.14
26/12/2025,Ratchaburi_Veg,Veg_Source,26.72,0,67.12,0.14
27/12/2025,Ratchaburi_Veg,Veg_Source,26.34,0,67.33,0.14
28/12/2025,Ratchaburi_Veg,Veg_Source,26.38,0,66.21,0.13
29/12/2025,Ratchaburi_Veg,Veg_Source,25.69,0,67.96,0.14
30/12/2025,Ratchaburi_Veg,Veg_Source,25.22,0,71.17,0.14
31/12/2025,Ratchaburi_Veg,Veg_Source,24.86,0,70.25,0.14
1/1/2021,Phetchabun_High,Cold_Veg_Source,19.99,0,47.04,0.26
2/1/2021,Phetchabun_High,Cold_Veg_Source,19.56,0,48.83,0.26
3/1/2021,Phetchabun_High,Cold_Veg_Source,21,0,50.38,0.27
4/1/2021,Phetchabun_High,Cold_Veg_Source,23.21,0,56.58,0.26
5/1/2021,Phetchabun_High,Cold_Veg_Source,24.98,0,58.67,0.26
6/1/2021,Phetchabun_High,Cold_Veg_Source,25.67,0,60.5,0.26
7/1/2021,Phetchabun_High,Cold_Veg_Source,26.03,0,61.08,0.26
8/1/2021,Phetchabun_High,Cold_Veg_Source,25.25,0,56.42,0.27
9/1/2021,Phetchabun_High,Cold_Veg_Source,21.97,0,55.88,0.26
10/1/2021,Phetchabun_High,Cold_Veg_Source,21.94,0,55.67,0.26
11/1/2021,Phetchabun_High,Cold_Veg_Source,22.06,0,53.21,0.26
12/1/2021,Phetchabun_High,Cold_Veg_Source,18.77,0,36.92,0.26
13/1/2021,Phetchabun_High,Cold_Veg_Source,19.35,0,46.67,0.26
14/1/2021,Phetchabun_High,Cold_Veg_Source,21.8,0,60.67,0.27
15/1/2021,Phetchabun_High,Cold_Veg_Source,22.98,0,61.62,0.28
16/1/2021,Phetchabun_High,Cold_Veg_Source,23.88,0,57.79,0.27
17/1/2021,Phetchabun_High,Cold_Veg_Source,23.79,0,59.29,0.27
18/1/2021,Phetchabun_High,Cold_Veg_Source,22.16,0,47.12,0.27
19/1/2021,Phetchabun_High,Cold_Veg_Source,20.87,0,50.21,0.26
20/1/2021,Phetchabun_High,Cold_Veg_Source,21.38,0,53.12,0.26
21/1/2021,Phetchabun_High,Cold_Veg_Source,22.18,0,57.92,0.27
22/1/2021,Phetchabun_High,Cold_Veg_Source,23.53,0,53.79,0.26
23/1/2021,Phetchabun_High,Cold_Veg_Source,24.38,0,52.79,0.26
24/1/2021,Phetchabun_High,Cold_Veg_Source,25.68,0,55.5,0.26
25/1/2021,Phetchabun_High,Cold_Veg_Source,26.19,0,54.58,0.26
26/1/2021,Phetchabun_High,Cold_Veg_Source,26.82,0,53,0.26
27/1/2021,Phetchabun_High,Cold_Veg_Source,26.62,0,56,0.26
28/1/2021,Phetchabun_High,Cold_Veg_Source,27.48,0,55.17,0.27
29/1/2021,Phetchabun_High,Cold_Veg_Source,25.74,0,50.17,0.27
30/1/2021,Phetchabun_High,Cold_Veg_Source,23.99,0,56.46,0.27
31/1/2021,Phetchabun_High,Cold_Veg_Source,25.11,0,53.21,0.27
1/2/2021,Phetchabun_High,Cold_Veg_Source,25.89,0,56.29,0.27
2/2/2021,Phetchabun_High,Cold_Veg_Source,26.95,0,54.67,0.27
3/2/2021,Phetchabun_High,Cold_Veg_Source,27.57,0,52.29,0.26
4/2/2021,Phetchabun_High,Cold_Veg_Source,26.65,0,44.71,0.27
5/2/2021,Phetchabun_High,Cold_Veg_Source,25.61,0,51.08,0.27
6/2/2021,Phetchabun_High,Cold_Veg_Source,25.84,0,53.29,0.28
7/2/2021,Phetchabun_High,Cold_Veg_Source,26.7,0,51.08,0.27
8/2/2021,Phetchabun_High,Cold_Veg_Source,26.55,0.1,55.42,0.28
9/2/2021,Phetchabun_High,Cold_Veg_Source,23.2,14.9,80.38,0.32
10/2/2021,Phetchabun_High,Cold_Veg_Source,23.6,0,61.17,0.33
11/2/2021,Phetchabun_High,Cold_Veg_Source,24.06,0,56.08,0.32
12/2/2021,Phetchabun_High,Cold_Veg_Source,24.84,0,59.67,0.31
13/2/2021,Phetchabun_High,Cold_Veg_Source,25.52,0,57.67,0.3
14/2/2021,Phetchabun_High,Cold_Veg_Source,26.02,0,55.38,0.3
15/2/2021,Phetchabun_High,Cold_Veg_Source,26.1,0,58.62,0.3
16/2/2021,Phetchabun_High,Cold_Veg_Source,27.02,0,60.17,0.29
17/2/2021,Phetchabun_High,Cold_Veg_Source,26.92,0,54.58,0.29
18/2/2021,Phetchabun_High,Cold_Veg_Source,25.3,0,51.96,0.29
19/2/2021,Phetchabun_High,Cold_Veg_Source,24.15,0,52.46,0.28
20/2/2021,Phetchabun_High,Cold_Veg_Source,24.05,0,53.79,0.28
21/2/2021,Phetchabun_High,Cold_Veg_Source,24.99,0,53.25,0.28
22/2/2021,Phetchabun_High,Cold_Veg_Source,26.3,0,57.62,0.28
23/2/2021,Phetchabun_High,Cold_Veg_Source,27.22,0.1,59.04,0.28
24/2/2021,Phetchabun_High,Cold_Veg_Source,28.09,0,58.04,0.27
25/2/2021,Phetchabun_High,Cold_Veg_Source,27.96,0,56.21,0.27
26/2/2021,Phetchabun_High,Cold_Veg_Source,27.99,0,46.88,0.27
27/2/2021,Phetchabun_High,Cold_Veg_Source,27.47,0,46.67,0.27
28/2/2021,Phetchabun_High,Cold_Veg_Source,28.44,0,45.21,0.26
1/3/2021,Phetchabun_High,Cold_Veg_Source,28.08,0,53,0.26
2/3/2021,Phetchabun_High,Cold_Veg_Source,29.12,0.2,56.46,0.26
3/3/2021,Phetchabun_High,Cold_Veg_Source,27.75,11,75.29,0.28
4/3/2021,Phetchabun_High,Cold_Veg_Source,27.5,1.9,75.08,0.31
5/3/2021,Phetchabun_High,Cold_Veg_Source,28.59,1.7,67.96,0.28
6/3/2021,Phetchabun_High,Cold_Veg_Source,28.65,0.5,71.04,0.28
7/3/2021,Phetchabun_High,Cold_Veg_Source,28.92,0.8,62.83,0.28
8/3/2021,Phetchabun_High,Cold_Veg_Source,27.82,3.5,65.46,0.3
9/3/2021,Phetchabun_High,Cold_Veg_Source,28.14,0,61.79,0.3
10/3/2021,Phetchabun_High,Cold_Veg_Source,28.63,0,57.33,0.29
11/3/2021,Phetchabun_High,Cold_Veg_Source,29.09,0,54.83,0.29
12/3/2021,Phetchabun_High,Cold_Veg_Source,29.05,0,56.42,0.28
13/3/2021,Phetchabun_High,Cold_Veg_Source,28.44,0.1,59.62,0.28
14/3/2021,Phetchabun_High,Cold_Veg_Source,28.43,0,62.38,0.28
15/3/2021,Phetchabun_High,Cold_Veg_Source,28.7,0.3,66.12,0.28
16/3/2021,Phetchabun_High,Cold_Veg_Source,28.6,0.3,70.96,0.28
17/3/2021,Phetchabun_High,Cold_Veg_Source,28.69,1.3,71.33,0.28
18/3/2021,Phetchabun_High,Cold_Veg_Source,29.38,1.1,69.04,0.28
19/3/2021,Phetchabun_High,Cold_Veg_Source,30.49,0,65.79,0.28
20/3/2021,Phetchabun_High,Cold_Veg_Source,30.68,0,64.67,0.28
21/3/2021,Phetchabun_High,Cold_Veg_Source,30.58,0.2,62.96,0.28
22/3/2021,Phetchabun_High,Cold_Veg_Source,28.95,0,59.17,0.27
23/3/2021,Phetchabun_High,Cold_Veg_Source,27.82,0,51.04,0.27
24/3/2021,Phetchabun_High,Cold_Veg_Source,28.81,0,54.29,0.27
25/3/2021,Phetchabun_High,Cold_Veg_Source,30.45,0,53.25,0.27
26/3/2021,Phetchabun_High,Cold_Veg_Source,31.02,0,57.92,0.26
27/3/2021,Phetchabun_High,Cold_Veg_Source,30.76,0.7,64.46,0.26
28/3/2021,Phetchabun_High,Cold_Veg_Source,31.42,0,58.12,0.26
29/3/2021,Phetchabun_High,Cold_Veg_Source,31.64,0,54.42,0.26
30/3/2021,Phetchabun_High,Cold_Veg_Source,31.08,0,55.21,0.27
31/3/2021,Phetchabun_High,Cold_Veg_Source,30.32,0,58,0.27
1/4/2021,Phetchabun_High,Cold_Veg_Source,30.33,0,59.67,0.27
2/4/2021,Phetchabun_High,Cold_Veg_Source,30.61,0.2,63.79,0.27
3/4/2021,Phetchabun_High,Cold_Veg_Source,30.85,0,61.75,0.27
4/4/2021,Phetchabun_High,Cold_Veg_Source,27.46,17.5,78.58,0.35
5/4/2021,Phetchabun_High,Cold_Veg_Source,26.25,0.8,79.46,0.41
6/4/2021,Phetchabun_High,Cold_Veg_Source,26.15,9.8,85.83,0.42
7/4/2021,Phetchabun_High,Cold_Veg_Source,25.81,17.9,86.42,0.47
8/4/2021,Phetchabun_High,Cold_Veg_Source,26.9,8.4,83.08,0.44
9/4/2021,Phetchabun_High,Cold_Veg_Source,27.74,1.2,82.38,0.42
10/4/2021,Phetchabun_High,Cold_Veg_Source,27.18,2,79.79,0.38
11/4/2021,Phetchabun_High,Cold_Veg_Source,28.25,0,72.67,0.35
12/4/2021,Phetchabun_High,Cold_Veg_Source,28.08,1.5,78.88,0.33
13/4/2021,Phetchabun_High,Cold_Veg_Source,27.95,4.5,81.42,0.33
14/4/2021,Phetchabun_High,Cold_Veg_Source,27.55,5.9,82.08,0.37
15/4/2021,Phetchabun_High,Cold_Veg_Source,28.26,2.2,79.29,0.35
16/4/2021,Phetchabun_High,Cold_Veg_Source,28.13,4.8,80.46,0.34
17/4/2021,Phetchabun_High,Cold_Veg_Source,26.77,8.8,84.46,0.43
18/4/2021,Phetchabun_High,Cold_Veg_Source,26.58,24.7,85.08,0.47
19/4/2021,Phetchabun_High,Cold_Veg_Source,26.42,16.8,85.33,0.48
20/4/2021,Phetchabun_High,Cold_Veg_Source,27.38,0.9,83.46,0.44
21/4/2021,Phetchabun_High,Cold_Veg_Source,28.28,1.3,81.29,0.42
22/4/2021,Phetchabun_High,Cold_Veg_Source,29.11,0.4,78.46,0.39
23/4/2021,Phetchabun_High,Cold_Veg_Source,29.38,0.6,78.08,0.37
24/4/2021,Phetchabun_High,Cold_Veg_Source,30.03,0,73.08,0.34
25/4/2021,Phetchabun_High,Cold_Veg_Source,29.75,0.6,75.42,0.32
26/4/2021,Phetchabun_High,Cold_Veg_Source,28.33,8.1,81.62,0.35
27/4/2021,Phetchabun_High,Cold_Veg_Source,26.5,2.1,85.62,0.4
28/4/2021,Phetchabun_High,Cold_Veg_Source,26.87,6.7,80.96,0.43
29/4/2021,Phetchabun_High,Cold_Veg_Source,25.44,26.2,88.92,0.48
30/4/2021,Phetchabun_High,Cold_Veg_Source,25.9,8.7,84.88,0.49
1/5/2021,Phetchabun_High,Cold_Veg_Source,26.38,6.2,86.71,0.48
2/5/2021,Phetchabun_High,Cold_Veg_Source,27.36,2.8,82.38,0.46
3/5/2021,Phetchabun_High,Cold_Veg_Source,28.18,0.9,80.92,0.44
4/5/2021,Phetchabun_High,Cold_Veg_Source,28.92,0.1,79.33,0.43
5/5/2021,Phetchabun_High,Cold_Veg_Source,29.51,0.9,76.5,0.39
6/5/2021,Phetchabun_High,Cold_Veg_Source,28.01,0.4,76.62,0.42
7/5/2021,Phetchabun_High,Cold_Veg_Source,28.26,0,76.21,0.41
8/5/2021,Phetchabun_High,Cold_Veg_Source,28.9,1.3,75.71,0.38
9/5/2021,Phetchabun_High,Cold_Veg_Source,27.84,5,85.17,0.4
10/5/2021,Phetchabun_High,Cold_Veg_Source,28.78,0,74.17,0.38
11/5/2021,Phetchabun_High,Cold_Veg_Source,29.49,2.5,76.21,0.35
12/5/2021,Phetchabun_High,Cold_Veg_Source,29.81,0.6,73.79,0.31
13/5/2021,Phetchabun_High,Cold_Veg_Source,29.58,10.2,77.12,0.33
14/5/2021,Phetchabun_High,Cold_Veg_Source,30.12,0.4,76.79,0.35
15/5/2021,Phetchabun_High,Cold_Veg_Source,30.38,3.5,74.33,0.35
16/5/2021,Phetchabun_High,Cold_Veg_Source,30.33,0.5,74,0.34
17/5/2021,Phetchabun_High,Cold_Veg_Source,30.08,0.1,76.75,0.33
18/5/2021,Phetchabun_High,Cold_Veg_Source,30.6,0.5,72.79,0.32
19/5/2021,Phetchabun_High,Cold_Veg_Source,30.41,0.3,72.08,0.3
20/5/2021,Phetchabun_High,Cold_Veg_Source,29.58,6,77,0.32
21/5/2021,Phetchabun_High,Cold_Veg_Source,29.72,1.7,78.75,0.39
22/5/2021,Phetchabun_High,Cold_Veg_Source,30.79,0,68.79,0.35
23/5/2021,Phetchabun_High,Cold_Veg_Source,30.72,0,66.58,0.31
24/5/2021,Phetchabun_High,Cold_Veg_Source,30.18,6.1,72.21,0.31
25/5/2021,Phetchabun_High,Cold_Veg_Source,28.28,7.1,82,0.38
26/5/2021,Phetchabun_High,Cold_Veg_Source,28.5,3,80.08,0.38
27/5/2021,Phetchabun_High,Cold_Veg_Source,29.1,13,78.04,0.36
28/5/2021,Phetchabun_High,Cold_Veg_Source,27.19,5.8,84.83,0.4
29/5/2021,Phetchabun_High,Cold_Veg_Source,28.08,5.5,82.96,0.41
30/5/2021,Phetchabun_High,Cold_Veg_Source,28.82,5.3,79.46,0.41
31/5/2021,Phetchabun_High,Cold_Veg_Source,29.83,0.7,75.29,0.37
1/6/2021,Phetchabun_High,Cold_Veg_Source,30.75,0,70.17,0.33
2/6/2021,Phetchabun_High,Cold_Veg_Source,31.32,0.2,66,0.3
3/6/2021,Phetchabun_High,Cold_Veg_Source,31.55,0.3,66.88,0.29
4/6/2021,Phetchabun_High,Cold_Veg_Source,31.83,0.1,65.71,0.3
5/6/2021,Phetchabun_High,Cold_Veg_Source,30.24,4.3,72.21,0.3
6/6/2021,Phetchabun_High,Cold_Veg_Source,29.23,5.6,72.67,0.3
7/6/2021,Phetchabun_High,Cold_Veg_Source,27.18,21.2,88.62,0.37
8/6/2021,Phetchabun_High,Cold_Veg_Source,28.06,9.3,79.54,0.38
9/6/2021,Phetchabun_High,Cold_Veg_Source,26.94,11.6,84.54,0.43
10/6/2021,Phetchabun_High,Cold_Veg_Source,26.35,19,90.17,0.48
11/6/2021,Phetchabun_High,Cold_Veg_Source,26.55,23.5,89.29,0.48
12/6/2021,Phetchabun_High,Cold_Veg_Source,25.75,21.2,93.04,0.49
13/6/2021,Phetchabun_High,Cold_Veg_Source,25.23,30.5,93.88,0.51
14/6/2021,Phetchabun_High,Cold_Veg_Source,25.57,26.7,91.5,0.51
15/6/2021,Phetchabun_High,Cold_Veg_Source,25.96,13.7,90.5,0.51
16/6/2021,Phetchabun_High,Cold_Veg_Source,26.11,5.2,89.29,0.5
17/6/2021,Phetchabun_High,Cold_Veg_Source,27.24,2.2,86.08,0.46
18/6/2021,Phetchabun_High,Cold_Veg_Source,28.2,0,80.42,0.43
19/6/2021,Phetchabun_High,Cold_Veg_Source,28.31,3.2,80.79,0.41
20/6/2021,Phetchabun_High,Cold_Veg_Source,28.52,4.7,78.62,0.42
21/6/2021,Phetchabun_High,Cold_Veg_Source,28.89,2.5,77,0.46
22/6/2021,Phetchabun_High,Cold_Veg_Source,28.55,5.5,82,0.45
23/6/2021,Phetchabun_High,Cold_Veg_Source,28.13,20.2,82.71,0.47
24/6/2021,Phetchabun_High,Cold_Veg_Source,27.52,37.4,86.29,0.5
25/6/2021,Phetchabun_High,Cold_Veg_Source,27.69,4.9,84.08,0.49
26/6/2021,Phetchabun_High,Cold_Veg_Source,28.14,8.8,83.21,0.47
27/6/2021,Phetchabun_High,Cold_Veg_Source,27.95,19.5,85.42,0.48
28/6/2021,Phetchabun_High,Cold_Veg_Source,26.72,8.9,88.79,0.5
29/6/2021,Phetchabun_High,Cold_Veg_Source,27.05,5.9,87.29,0.48
30/6/2021,Phetchabun_High,Cold_Veg_Source,27.51,6.4,84.92,0.49
1/7/2021,Phetchabun_High,Cold_Veg_Source,27.91,4.1,84.54,0.49
2/7/2021,Phetchabun_High,Cold_Veg_Source,27.92,0.6,83.62,0.47
3/7/2021,Phetchabun_High,Cold_Veg_Source,28.48,1.7,82.17,0.46
4/7/2021,Phetchabun_High,Cold_Veg_Source,29.78,0.8,73.96,0.47
5/7/2021,Phetchabun_High,Cold_Veg_Source,29.48,1.9,77.33,0.45
6/7/2021,Phetchabun_High,Cold_Veg_Source,27.73,20.5,85,0.48
7/7/2021,Phetchabun_High,Cold_Veg_Source,27.29,26.6,86.17,0.5
8/7/2021,Phetchabun_High,Cold_Veg_Source,26.21,15.8,90.62,0.51
9/7/2021,Phetchabun_High,Cold_Veg_Source,26.67,23.3,85.54,0.5
10/7/2021,Phetchabun_High,Cold_Veg_Source,26.81,14.5,83.29,0.5
11/7/2021,Phetchabun_High,Cold_Veg_Source,27.09,11.5,82.88,0.5
12/7/2021,Phetchabun_High,Cold_Veg_Source,27.5,1.3,82.04,0.48
13/7/2021,Phetchabun_High,Cold_Veg_Source,27.7,11.1,84.46,0.48
14/7/2021,Phetchabun_High,Cold_Veg_Source,27.5,15.7,85.38,0.5
15/7/2021,Phetchabun_High,Cold_Veg_Source,26.83,16.4,87.62,0.5
16/7/2021,Phetchabun_High,Cold_Veg_Source,26.43,16,88.54,0.51
17/7/2021,Phetchabun_High,Cold_Veg_Source,27.59,2.1,85.08,0.49
18/7/2021,Phetchabun_High,Cold_Veg_Source,27.22,8.5,86.92,0.49
19/7/2021,Phetchabun_High,Cold_Veg_Source,26.6,9.7,88.67,0.5
20/7/2021,Phetchabun_High,Cold_Veg_Source,26.42,8.9,87.96,0.51
21/7/2021,Phetchabun_High,Cold_Veg_Source,26.35,20.5,90.46,0.5
22/7/2021,Phetchabun_High,Cold_Veg_Source,26.82,13.9,86.71,0.51
23/7/2021,Phetchabun_High,Cold_Veg_Source,26.62,10.6,87.38,0.51
24/7/2021,Phetchabun_High,Cold_Veg_Source,25.38,40.1,94.08,0.51
25/7/2021,Phetchabun_High,Cold_Veg_Source,25.7,23.3,90.96,0.51
26/7/2021,Phetchabun_High,Cold_Veg_Source,26.65,2.1,87.62,0.49
27/7/2021,Phetchabun_High,Cold_Veg_Source,26.32,4.1,89.33,0.49
28/7/2021,Phetchabun_High,Cold_Veg_Source,27.46,4.8,84.71,0.48
29/7/2021,Phetchabun_High,Cold_Veg_Source,27.92,5.1,84.33,0.48
30/7/2021,Phetchabun_High,Cold_Veg_Source,28.24,3.8,83.75,0.45
31/7/2021,Phetchabun_High,Cold_Veg_Source,27.94,1.9,85.04,0.44
1/8/2021,Phetchabun_High,Cold_Veg_Source,27.32,2.3,86.92,0.44
2/8/2021,Phetchabun_High,Cold_Veg_Source,27.39,1.3,83.75,0.42
3/8/2021,Phetchabun_High,Cold_Veg_Source,26.62,9.1,88.46,0.43
4/8/2021,Phetchabun_High,Cold_Veg_Source,27.17,3.5,84.67,0.45
5/8/2021,Phetchabun_High,Cold_Veg_Source,27.38,7.7,85.83,0.45
6/8/2021,Phetchabun_High,Cold_Veg_Source,27.32,3.3,85.96,0.46
7/8/2021,Phetchabun_High,Cold_Veg_Source,27.83,2.5,84.54,0.44
8/8/2021,Phetchabun_High,Cold_Veg_Source,28.45,11.4,83.62,0.44
9/8/2021,Phetchabun_High,Cold_Veg_Source,28.56,4.8,83.96,0.45
10/8/2021,Phetchabun_High,Cold_Veg_Source,28.5,6.6,85.62,0.43
11/8/2021,Phetchabun_High,Cold_Veg_Source,27.66,13.2,87.21,0.46
12/8/2021,Phetchabun_High,Cold_Veg_Source,27.75,12.5,83.42,0.48
13/8/2021,Phetchabun_High,Cold_Veg_Source,27.14,21.7,89.08,0.5
14/8/2021,Phetchabun_High,Cold_Veg_Source,26.89,16,86.12,0.5
15/8/2021,Phetchabun_High,Cold_Veg_Source,25.74,28.5,91.79,0.51
16/8/2021,Phetchabun_High,Cold_Veg_Source,26.12,11.2,88.29,0.5
17/8/2021,Phetchabun_High,Cold_Veg_Source,27.6,0,82.42,0.48
18/8/2021,Phetchabun_High,Cold_Veg_Source,28.37,4.1,80.25,0.47
19/8/2021,Phetchabun_High,Cold_Veg_Source,28.26,5.9,81.88,0.47
20/8/2021,Phetchabun_High,Cold_Veg_Source,27.78,3.4,83.62,0.45
21/8/2021,Phetchabun_High,Cold_Veg_Source,28.13,2.9,82.42,0.45
22/8/2021,Phetchabun_High,Cold_Veg_Source,27.85,1.3,85.25,0.47
23/8/2021,Phetchabun_High,Cold_Veg_Source,27.95,6.9,85.71,0.47
24/8/2021,Phetchabun_High,Cold_Veg_Source,27.68,3.6,84.96,0.47
25/8/2021,Phetchabun_High,Cold_Veg_Source,27.39,13.8,86.21,0.49
26/8/2021,Phetchabun_High,Cold_Veg_Source,26.59,15.9,85.29,0.5
27/8/2021,Phetchabun_High,Cold_Veg_Source,26.05,5.8,85.62,0.5
28/8/2021,Phetchabun_High,Cold_Veg_Source,25.9,14.7,86.04,0.5
29/8/2021,Phetchabun_High,Cold_Veg_Source,25.95,10.6,86.33,0.5
30/8/2021,Phetchabun_High,Cold_Veg_Source,26.65,1.4,85.33,0.48
31/8/2021,Phetchabun_High,Cold_Veg_Source,26.58,10,85.29,0.49
1/9/2021,Phetchabun_High,Cold_Veg_Source,26.52,5.7,86.71,0.5
2/9/2021,Phetchabun_High,Cold_Veg_Source,26.58,4.1,86.54,0.49
3/9/2021,Phetchabun_High,Cold_Veg_Source,25.97,18.6,88.67,0.5
4/9/2021,Phetchabun_High,Cold_Veg_Source,26.12,16,87.25,0.5
5/9/2021,Phetchabun_High,Cold_Veg_Source,26.02,10.4,89.17,0.5
6/9/2021,Phetchabun_High,Cold_Veg_Source,26.46,22.7,88.12,0.5
7/9/2021,Phetchabun_High,Cold_Veg_Source,26.79,1.7,85.92,0.48
8/9/2021,Phetchabun_High,Cold_Veg_Source,26.85,12,86.08,0.48
9/9/2021,Phetchabun_High,Cold_Veg_Source,26.26,7.9,85.5,0.5
10/9/2021,Phetchabun_High,Cold_Veg_Source,25.64,15.2,89,0.51
11/9/2021,Phetchabun_High,Cold_Veg_Source,26.2,9.9,88.79,0.5
12/9/2021,Phetchabun_High,Cold_Veg_Source,27.15,11.9,85.88,0.49
13/9/2021,Phetchabun_High,Cold_Veg_Source,27.82,10.7,84.75,0.49
14/9/2021,Phetchabun_High,Cold_Veg_Source,26.66,14.5,87.92,0.5
15/9/2021,Phetchabun_High,Cold_Veg_Source,26.65,10.9,84.96,0.5
16/9/2021,Phetchabun_High,Cold_Veg_Source,26.09,20.3,87.17,0.51
17/9/2021,Phetchabun_High,Cold_Veg_Source,26.81,18,86.67,0.5
18/9/2021,Phetchabun_High,Cold_Veg_Source,27.7,1.9,82.88,0.48
19/9/2021,Phetchabun_High,Cold_Veg_Source,27.97,1,82.38,0.46
20/9/2021,Phetchabun_High,Cold_Veg_Source,27.05,2.5,87.5,0.46
21/9/2021,Phetchabun_High,Cold_Veg_Source,26,10.8,85.42,0.49
22/9/2021,Phetchabun_High,Cold_Veg_Source,25.88,7.4,85.62,0.5
23/9/2021,Phetchabun_High,Cold_Veg_Source,25.68,14.8,88.21,0.51
24/9/2021,Phetchabun_High,Cold_Veg_Source,26.4,4.7,88.17,0.5
25/9/2021,Phetchabun_High,Cold_Veg_Source,25.19,99.5,91.17,0.51
26/9/2021,Phetchabun_High,Cold_Veg_Source,25.68,15.4,86.75,0.51
27/9/2021,Phetchabun_High,Cold_Veg_Source,25.91,3.5,86.29,0.5
28/9/2021,Phetchabun_High,Cold_Veg_Source,26.86,0.6,82.12,0.48
29/9/2021,Phetchabun_High,Cold_Veg_Source,27.93,0,80.21,0.46
30/9/2021,Phetchabun_High,Cold_Veg_Source,28.14,2.4,82.92,0.44
1/10/2021,Phetchabun_High,Cold_Veg_Source,27.94,8,84.62,0.43
2/10/2021,Phetchabun_High,Cold_Veg_Source,27.8,8.1,81.96,0.47
3/10/2021,Phetchabun_High,Cold_Veg_Source,26.86,3.4,85.88,0.47
4/10/2021,Phetchabun_High,Cold_Veg_Source,27.21,1.3,83.62,0.43
5/10/2021,Phetchabun_High,Cold_Veg_Source,27.15,0.2,77.92,0.4
